x,l,P_reference,P_forward,P_backward,abs_err_forward,rel_err_forward,abs_err_backward,rel_err_backward
0.5,32,-0.0385995628883580053436821999390815562947,-3.85995628883579883e-02,-1.67034953145538223e+00,1.70219741080224196139170089737e-17,4.40988778998748937193704734723e-16,1.63174996856702422506121136214,42.2737939620341013879587753489
0.5,33,-0.1429921832522210825328241867726575264896,-1.42992183252221100e-01,-2.40604226821593574e-03,1.7509865085640896609220362734e-17,1.22453302602951324038353075669e-16,0.140586140984005146796920887597,0.983173609819132802599668743541
0.5,34,-0.1034250754009880026031793429086569346964,-1.03425075400988040e-01,1.61885094476595248e+00,3.70390567175360452267796063097e-17,3.58124531927411263525875469452e-16,1.72227602016694048463272669752,16.6524028480475042251665079233
0.5,35,0.03695911797832659189446671485490547581776,3.69591179783265653e-02,1.59806180090127725e+00,2.66374921252532370630206060014e-17,7.20728566652317877861488438406e-16,1.56110268292295065990180633411,42.2386346946484444639468768414
0.5,36,0.136997953535143725093467927198670475164,1.36997953535143741e-01,1.98363514408337075e-03,1.54287051342370806761294943499e-17,1.12619967934624625491211250607e-16,0.135014318391060354339264627885,0.985520695069547049531780297161
0.5,37,0.09918640694089158534353452994526689767696,9.91864069408916194e-02,-1.55291411215370112e+00,3.4011337447575548664779887531e-17,3.42903211201551174845104829139e-16,1.65210051909459270587689013626,16.6565214937076335980321431522
0.5,38,-0.03551142159254956258094127456324470837323,-3.55114215925495386e-02,-1.53441246594986525e+00,2.40192074061717879274180376115e-17,6.76379776674756189570575378394e-16,1.49890104435731568262626522433,42.2089845220893967345455592482
0.5,39,-0.1316993126940266257030910566308990611306,-1.31699312694026655e-01,-1.64470967254276373e-03,2.88213018819524335184523167186e-17,2.18841703061216179927793690583e-16,0.130054603021483861977504866504,0.987511630555249196599355012516
0.5,40,-0.09542943523261546936538467572384923220258,-9.54294352326155310e-02,1.49442800349948257e+00,6.15942142949156410574110265266e-17,6.45442510948280563798835295145e-16,1.58985743873209804058006954302,16.6600319372813733189037945842
0.5,41,0.03422147270341801265428202191268459856147,3.42214727034179864e-02,1.47780786655196961e+00,2.629355208091491326186442401e-17,7.68334907991517700628436236301e-16,1.44358639384855159400675020856,42.1836431868219209569690811393
0.5,42,0.126971380041168613550797038429862603824,1.26971380041168647e-01,1.36853139114176685e-03,3.30732753418613190126611536823e-17,2.6047819068468652575054687972e-16,0.125602848650026846700965997721,0.989221733348900826664052202423
0.5,43,0.09206934414432812894020998169619552378923,9.20693441443281718e-02,-1.44208762351300468e+00,4.28792924337776393205168799783e-17,4.65728227264875002093384989688e-16,1.53415696765733280834994247084,16.6630595874820678169427213417
0.5,44,-0.0330625652611812903132986011068087881727,-3.30625652611812801e-02,-1.42703769255988178e+00,1.02281198880272232108114174691e-17,3.09356512636847445849931406604e-16,1.39397512729870048601968759074,42.1617353731280086532387987114
0.5,45,-0.1227185621438445576069117098641243137869,-1.22718562143844578e-01,-1.14048631872305252e-03,2.07868137319919526271072053331e-17,1.69386060012882890200231228181e-16,0.121578075825121505082154965112,0.990706488906004036024917165785
0.5,46,-0.08904085088677759363078360323937523498985,-8.90408508867776283e-02,1.39488704429766908e+00,3.46394685907033490264430320165e-17,3.89028948462657243905619825126e-16,1.48392789518444667007328655885,16.6656976029056265027828968176
0.5,47,0.03201392111450407544864895964082489376958,3.20139211145040598e-02,1.38116404107452917e+00,1.56980549924034606258391897563e-17,4.90350898793568095394114280505e-16,1.34915011996002509415731771231,42.1426077466276235620950706041
0.5,48,0.1188662759295310517595344778164545520537,1.18866275929531084e-01,9.50018105201871476e-04,3.26947480856397632063038142912e-17,2.75054870104810809510072434214e-16,0.117916257824329180283544561312,0.992007673347442277663431638854
0.5,49,0.08629277896094000793474024717017246680949,8.62927789609400503e-02,-1.35203669578520635e+00,4.23576317028657132080694608216e-17,4.90859515858663932965539536663e-16,1.4383294747461463629041723881,16.668016629725170401626017301
0.5,50,-0.03105909923960982286895094356165471887124,-3.10590992396098109e-02,-1.33944734657045217e+00,1.19748704330822566471053375856e-17,3.85551117909132572647135127161e-16,1.30838824733084234576585069382,42.1257627994004521245791875913
0.9,0,1.0,1.00000000000000000e+00,1.00000000000000000e+00,0.0,0.0,0.0,0.0
0.9,1,0.9,9.00000000000000022e-01,8.11651483658308637e-01,2.22044604925031308084726333618e-17,2.46716227694479231205251481798e-17,0.0883485163416913632516980214859,0.0981650181574348480574422460955
0.9,2,0.715,7.15000000000000080e-01,5.95729502938716848e-01,7.99360577730112709105014801025e-17,1.11798682200015763511190881262e-16,0.119270497061283151651878142729,0.166811884001794617694934465356
